hour_index,xuehua550,模板1,模板2,模板3,随机曲线1
532,500.913362,77.976842,77.976842,41.976842,192.7
533,500.986486,79.134473,79.134473,43.134473,193.11
534,500.429232,81.528478,81.528478,45.528478,189.24
535,500.865452,84.76006,84.76006,48.76006,192.42
536,510.173691,87.799311,87.799311,51.799311,213.07
537,503.93439,89.434132,89.434132,53.434132,202.85
538,501.27656,89.122946,89.122946,53.122946,194.57
539,511.25338,87.418985,87.418985,51.418985,214.38
540,537.248514,85.473564,85.473564,49.473564,234.28
541,516.513797,84.203047,84.203047,48.203047,219.83
542,502.060971,83.959064,83.959064,47.959064,197.68
543,501.040374,84.748012,84.748012,48.748012,193.4
544,501.131593,86.475879,86.475879,50.475879,193.87
545,501.188256,88.920108,88.920108,52.920108,194.15
546,504.004843,91.576985,91.576985,55.576985,203.01
547,502.672143,93.676657,93.676657,57.676657,199.61
548,501.828276,94.479456,94.479456,58.479456,196.85
549,500.858741,93.676544,93.676544,57.676544,192.38
550,501.418905,91.576026,91.576026,55.576026,195.21
551,502.01474,88.913715,88.913715,52.913715,197.52
552,502.01761,86.441942,86.441942,50.441942,197.53
553,501.161731,79.700819,79.700819,43.700819,194.02
554,500.668128,78.683765,78.683765,42.683765,191.15
555,500.400695,77.992667,77.992667,41.992667,188.97
556,500.390439,78.040621,78.040621,42.040621,188.87
557,500.296041,79.198253,79.198253,43.198253,187.86
558,500.558666,81.592258,81.592258,45.592258,190.34
559,500.803017,84.82384,84.82384,48.82384,192.04
560,512.115473,87.86309,87.86309,51.86309,215.37
561,503.422834,89.497911,89.497911,53.497911,201.63
562,504.822934,89.186725,89.186725,53.186725,204.75
563,503.560888,87.482764,87.482764,51.482764,201.97
564,509.091091,85.537343,85.537343,49.537343,211.665
565,504.420714,84.266826,84.266826,48.266826,203.92
566,502.037773,84.022844,84.022844,48.022844,197.6
567,502.258744,84.811792,84.811792,48.811792,198.34
568,501.561101,86.539659,86.539659,50.539659,195.81
569,502.268007,88.983887,88.983887,52.983887,198.37
570,508.293011,91.640764,91.640764,55.640764,210.56
571,501.017856,93.740437,93.740437,57.740437,193.28
572,503.812991,94.543236,94.543236,58.543236,202.57
573,502.200634,93.740324,93.740324,57.740324,198.15
574,501.021587,91.639805,91.639805,55.639805,193.3
575,502.933574,88.977495,88.977495,52.977495,200.35
576,504.331735,86.505722,86.505722,50.505722,203.73
577,503.402822,79.764142,79.764142,43.764142,201.58
578,501.221425,78.747087,78.747087,42.747087,194.31
579,501.309071,78.05599,78.05599,42.05599,194.72
580,501.015994,78.103943,78.103943,42.103943,193.27
581,501.173926,79.261575,79.261575,43.261575,194.08
582,500.975563,81.65558,81.65558,45.65558,193.05
583,500.908151,84.887162,84.887162,48.887162,192.67
584,512.915832,87.926412,87.926412,51.926412,216.25
585,502.200634,89.561233,89.561233,53.561233,198.15
586,501.977663,89.250048,89.250048,53.250048,197.39
587,510.149767,87.546086,87.546086,51.546086,213.04
588,520.007566,85.600666,85.600666,49.600666,222.86
589,504.948447,84.330148,84.330148,48.330148,205
590,503.100158,84.086166,84.086166,48.086166,200.8
591,501.568437,84.875114,84.875114,48.875114,195.84
592,501.95225,86.602981,86.602981,50.602981,197.3
593,507.703606,89.04721,89.04721,53.04721,209.7
594,504.430147,91.704087,91.704087,55.704087,203.94
595,502.973758,93.803759,93.803759,57.803759,200.46
596,501.065121,94.606558,94.606558,58.606558,193.53
597,500.961117,93.803646,93.803646,57.803646,192.97
598,501.562322,91.703127,91.703127,55.703127,195.815
599,501.777467,89.040817,89.040817,53.040817,196.66
600,501.801421,86.569044,86.569044,50.569044,196.75
601,501.79875,79.826988,79.826988,43.826988,196.74
602,502.644799,78.809933,78.809933,42.809933,199.53
603,501.541644,78.118836,78.118836,42.118836,195.73
604,501.099995,78.16679,78.16679,42.16679,193.71
605,501.774817,79.324422,79.324422,43.324422,196.65
606,500.971938,81.718426,81.718426,45.718426,193.03
607,503.507695,84.950009,84.950009,48.950009,201.84
608,513.290381,87.989259,87.989259,51.989259,216.65
609,504.289985,89.62408,89.62408,53.62408,203.64
610,502.311552,89.312894,89.312894,53.312894,198.51
611,503.618739,87.608933,87.608933,51.608933,202.11
612,507.563831,85.663512,85.663512,49.663512,209.49
613,508.335161,84.392995,84.392995,48.392995,210.62
614,505.153526,84.149012,84.149012,48.149012,205.4
615,502.585602,84.937961,84.937961,48.937961,199.355
616,503.014289,86.665827,86.665827,50.665827,200.57
617,504.714163,89.110056,89.110056,53.110056,204.53
618,505.070863,91.766933,91.766933,55.766933,205.24
619,504.738746,93.866605,93.866605,57.866605,204.58
620,502.23416,94.669404,94.669404,58.669404,198.26
621,501.915907,93.866493,93.866493,57.866493,197.17
622,501.129601,91.765974,91.765974,55.765974,193.86
623,502.442101,89.103664,89.103664,53.103664,198.92
624,500.51151,86.631891,86.631891,50.631891,189.96
625,502.203669,74.88934,74.88934,38.88934,198.16
626,501.474755,73.872285,73.872285,37.872285,195.45
627,500.815916,73.181188,73.181188,37.181188,192.12
628,501.167819,73.229142,73.229142,37.229142,194.05
629,500.10049,74.386774,74.386774,38.386774,184.77
630,500.246035,76.780778,76.780778,40.780778,187.24
631,500.620673,80.012361,80.012361,44.012361,190.81
632,513.719869,83.051611,83.051611,47.051611,217.1
633,500.587178,84.686432,84.686432,48.686432,190.56
634,501.405155,84.375246,84.375246,48.375246,195.15
635,500.253708,82.671285,82.671285,46.671285,187.34
636,504.031467,80.725864,80.725864,44.725864,203.07
637,505.817527,79.455347,79.455347,43.455347,206.63
638,505.15093,79.211364,79.211364,43.211364,205.395
639,501.377908,80.000313,80.000313,44.000313,195.03
640,508.118839,81.728179,81.728179,45.728179,210.31
641,509.865451,84.172408,84.172408,48.172408,212.68
642,501.688789,86.829285,86.829285,50.829285,196.32
643,500.435743,88.928957,88.928957,52.928957,189.3
644,500.991977,89.731756,89.731756,53.731756,193.14
645,501.590576,88.928844,88.928844,52.928844,195.93
646,501.539223,86.828326,86.828326,50.828326,195.72
647,507.419131,84.166016,84.166016,48.166016,209.27
648,504.597285,81.694243,81.694243,45.694243,204.29
649,504.822934,74.951179,74.951179,38.951179,204.75
650,507.237513,73.934124,73.934124,37.934124,208.99
651,509.289413,73.243027,73.243027,37.243027,211.93
652,506.32418,73.290981,73.290981,37.290981,207.51
653,511.287435,74.448613,74.448613,38.448613,214.42
654,504.582805,76.842617,76.842617,40.842617,204.26
655,503.488047,80.0742,80.0742,44.0742,201.791667
656,514.441695,83.11345,83.11345,47.11345,217.836667
657,502.100987,84.748271,84.748271,48.748271,197.816667
658,503.36831,84.437085,84.437085,48.437085,201.493333
659,511.044808,82.733124,82.733124,46.733124,214.133333
660,504.496533,80.787703,80.787703,44.787703,204.08
661,501.101954,79.517186,79.517186,43.517186,193.72
662,501.403632,79.273203,79.273203,43.273203,195.143333
663,503.486019,80.062152,80.062152,44.062152,201.786667
664,502.045487,81.790018,81.790018,45.790018,197.626667
665,506.134915,84.234247,84.234247,48.234247,207.186667
666,508.059003,86.891124,86.891124,50.891124,210.223333
667,501.655638,88.990796,88.990796,52.990796,196.19
668,502.528352,89.793595,89.793595,53.793595,199.183333
669,502.992138,88.990683,88.990683,52.990683,200.51
670,506.826797,86.890165,86.890165,50.890165,208.34
671,509.067572,84.227855,84.227855,48.227855,211.633333
672,503.438897,81.756082,81.756082,45.756082,201.67
673,500.224619,80.012487,80.012487,44.012487,186.95
674,500.179124,78.995432,78.995432,42.995432,186.27
675,500.616591,78.304335,78.304335,42.304335,190.78
676,502.24029,78.352289,78.352289,42.352289,198.28
677,500.404845,79.50992,79.50992,43.50992,189.01
678,500.923842,81.903925,81.903925,45.903925,192.76
679,503.070117,85.135507,85.135507,49.135507,200.72
680,505.117257,88.174758,88.174758,52.174758,205.33
681,501.625405,89.809578,89.809578,53.809578,196.07
682,503.134175,89.498393,89.498393,53.498393,200.89
683,503.58974,87.794431,87.794431,51.794431,202.04
684,502.970091,85.849011,85.849011,49.849011,200.45
685,503.070117,84.578494,84.578494,48.578494,200.72
686,501.578252,84.334511,84.334511,48.334511,195.88
687,500.966518,85.123459,85.123459,49.123459,193
688,507.520895,86.851326,86.851326,50.851326,209.425
689,522.988254,89.295555,89.295555,53.295555,225.19
690,506.090569,91.952432,91.952432,55.952432,207.11
691,502.040663,94.052104,94.052104,58.052104,197.61
692,504.220968,94.854903,94.854903,58.854903,203.49
693,502.324089,94.051991,94.051991,58.051991,198.55
694,501.302528,91.951473,91.951473,55.951473,194.69
695,501.983339,89.289162,89.289162,53.289162,197.41
696,501.858107,86.817389,86.817389,50.817389,196.96
697,500.318775,80.073245,80.073245,44.073245,188.12
698,500.278447,79.05619,79.05619,43.05619,187.65
699,501.175967,78.365093,78.365093,42.365093,194.09
700,503.817286,78.413047,78.413047,42.413047,202.58
701,501.074737,79.570679,79.570679,43.570679,193.58
702,500.644124,81.964683,81.964683,45.964683,190.98
703,500.611176,85.196266,85.196266,49.196266,190.74
704,504.130044,88.235516,88.235516,52.235516,203.29
705,501.502,89.870337,89.870337,53.870337,195.565
706,505.372776,89.559151,89.559151,53.559151,205.816667
707,503.262213,87.85519,87.85519,51.85519,201.223333
708,504.288444,85.909769,85.909769,49.909769,203.636667
709,501.830975,84.639252,84.639252,48.639252,196.86
710,502.469191,84.395269,84.395269,48.395269,199.003333
711,502.673286,85.184218,85.184218,49.184218,199.613333
712,505.817527,86.912084,86.912084,50.912084,206.63
713,515.476608,89.356313,89.356313,53.356313,218.853333
714,503.823016,92.01319,92.01319,56.01319,202.593333
715,500.702966,94.112862,94.112862,58.112862,191.39
716,502.198612,94.915661,94.915661,58.915661,198.143333
717,504.722348,94.112749,94.112749,58.112749,204.546667
718,501.864474,92.012231,92.012231,56.012231,196.983333
719,500.756824,89.349921,89.349921,53.349921,191.746667
720,501.319292,86.878148,86.878148,50.878148,194.766667
721,500.960817,80.133436,80.133436,44.133436,192.968333
722,501.105877,79.116381,79.116381,43.116381,193.74
723,501.19856,78.425284,78.425284,42.425284,194.2
724,500.692689,78.473238,78.473238,42.473238,191.32
725,500.272734,79.630869,79.630869,43.630869,187.58
726,500.842106,82.024874,82.024874,46.024874,192.28
727,500.439021,85.256456,85.256456,49.256456,189.33
728,507.953824,88.295707,88.295707,52.295707,210.07
729,501.756343,89.930528,89.930528,53.930528,196.58
730,500.588495,89.619342,89.619342,53.619342,190.57
731,502.52394,87.915381,87.915381,51.915381,199.17
732,508.497987,85.96996,85.96996,49.96996,210.85
733,504.496533,84.699443,84.699443,48.699443,204.08
734,501.261564,84.45546,84.45546,48.45546,194.5
735,500.574107,85.244408,85.244408,49.244408,190.46
736,500.782331,86.972275,86.972275,50.972275,191.91
737,506.154259,89.416504,89.416504,53.416504,207.22
738,503.388858,92.073381,92.073381,56.073381,201.545
739,504.472752,94.173053,94.173053,58.173053,204.03
740,507.198964,94.975852,94.975852,58.975852,208.93
741,502.000428,94.17294,94.17294,58.17294,197.47
742,502.191546,92.072422,92.072422,56.072422,198.12
743,501.600478,89.410111,89.410111,53.410111,195.97
744,501.446659,86.938338,86.938338,50.938338,195.33
745,501.055559,44.193042,80.193042,44.193042,193.48
746,500.34352,43.175987,79.175987,43.175987,188.39
747,500.170552,42.48489,78.48489,42.48489,186.13
748,500.701492,42.532843,78.532843,42.532843,191.38
749,500.612527,43.690475,79.690475,43.690475,190.75
750,500.490083,46.08448,82.08448,46.08448,189.78
751,500.387395,49.316062,85.316062,49.316062,188.84
752,505.918991,52.355312,88.355312,52.355312,206.81
753,509.471365,53.990133,89.990133,53.990133,212.17
754,504.193559,53.678948,89.678948,53.678948,203.43
755,523.198118,51.974986,87.974986,51.974986,225.346667
756,513.674927,50.029565,86.029565,50.029565,217.053333
757,506.571444,48.759048,84.759048,48.759048,207.923333
758,520.766903,48.515066,84.515066,48.515066,223.473333
759,513.445272,49.304014,85.304014,49.304014,216.813333
760,501.967284,51.031881,87.031881,51.031881,197.353333
761,502.143478,53.47611,89.47611,53.47611,197.96
762,505.920881,56.132986,92.132986,56.132986,206.813333
763,502.777443,58.232659,94.232659,58.232659,199.913333
764,503.260917,59.035458,95.035458,59.035458,201.22
765,501.40744,58.232546,94.232546,58.232546,195.16
766,502.482262,56.132027,92.132027,56.132027,199.043333
767,504.606954,53.469717,89.469717,53.469717,204.31
768,508.054412,50.997944,86.997944,50.997944,210.216667
769,500.800879,44.252044,80.252044,44.252044,192.026667
770,500.226057,43.234989,79.234989,43.234989,186.97
771,500.348862,42.543892,78.543892,42.543892,188.446667
772,500.135543,42.591846,78.591846,42.591846,185.506667
773,500.626142,43.749478,79.749478,43.749478,190.85
774,500.254483,46.143482,82.143482,46.143482,187.35
775,500.63302,49.375065,85.375065,49.375065,190.9
776,507.360443,52.414315,88.414315,52.414315,209.18
777,508.084284,54.049136,90.049136,54.049136,210.26
778,504.877909,53.73795,89.73795,53.73795,204.86
779,504.520394,52.033989,88.033989,52.033989,204.13
780,506.282897,50.088568,86.088568,50.088568,207.44
781,500.815916,48.818051,84.818051,48.818051,192.12
782,501.074737,48.574068,84.574068,48.574068,193.58
783,504.112008,49.363017,85.363017,49.363017,203.25
784,505.772788,51.090883,87.090883,51.090883,206.55
785,503.804412,53.535112,89.535112,53.535112,202.55
786,510.717303,56.191989,92.191989,56.191989,213.74
787,501.250922,58.291661,94.291661,58.291661,194.45
788,501.597999,59.09446,95.09446,59.09446,195.96
789,502.039218,58.291549,94.291549,58.291549,197.605
790,503.652062,56.19103,92.19103,56.19103,202.19
791,501.488931,53.52872,89.52872,53.52872,195.51
792,503.2299,51.056947,87.056947,51.056947,201.14
793,503.191391,39.310426,75.310426,39.310426,201.04
794,500.429232,38.293372,74.293372,38.293372,189.24
795,500.554847,37.602275,73.602275,37.602275,190.31
796,501.93822,37.650228,73.650228,37.650228,197.25
797,501.522342,38.80786,74.80786,38.80786,195.65
798,500.433566,41.201865,77.201865,41.201865,189.28
799,502.258744,44.433447,80.433447,44.433447,198.34
800,510.422991,47.472697,83.472697,47.472697,213.38
801,501.326622,49.107518,85.107518,49.107518,194.8
802,500.758886,48.796332,84.796332,48.796332,191.76
803,510.709057,47.092371,83.092371,47.092371,213.73
804,523.350685,45.14695,81.14695,45.14695,225.46
805,533.817385,43.876433,79.876433,43.876433,232.328333
806,509.045327,43.632451,79.632451,43.632451,211.603333
807,502.028155,44.421399,80.421399,44.421399,197.566667
808,501.801421,46.149266,82.149266,46.149266,196.75
809,509.065099,48.593494,84.593494,48.593494,211.63
810,507.130754,51.250371,87.250371,51.250371,208.823333
811,504.933278,53.350044,89.350044,53.350044,204.97
812,501.670038,54.152843,90.152843,54.152843,196.246667
813,503.660423,53.349931,89.349931,53.349931,202.21
814,506.247647,51.249412,87.249412,51.249412,207.38
815,508.121145,48.587102,84.587102,48.587102,210.313333
816,501.28374,46.115329,82.115329,46.115329,194.603333
817,504.8329,39.368171,75.368171,39.368171,204.77
818,503.562258,38.351116,74.351116,38.351116,201.973333
819,503.145566,37.660019,73.660019,37.660019,200.92
820,501.275127,37.707973,73.707973,37.707973,194.563333
821,502.052252,38.865605,74.865605,38.865605,197.65
822,501.425427,41.259609,77.259609,41.259609,195.238333
823,501.259431,44.491191,80.491191,44.491191,194.49
824,509.802962,47.530442,83.530442,47.530442,212.6
825,503.103926,49.165263,85.165263,49.165263,200.81
826,509.07252,48.854077,84.854077,48.854077,211.64
827,505.358571,47.150116,83.150116,47.150116,205.79
828,509.221755,45.204695,81.204695,45.204695,211.84
829,506.056005,43.934178,79.934178,43.934178,207.05
830,506.551281,43.690195,79.690195,43.690195,207.89
831,505.873759,44.479143,80.479143,44.479143,206.73
832,503.610438,46.20701,82.20701,46.20701,202.09
833,503.31958,48.651239,84.651239,48.651239,201.37
834,517.530004,51.308116,87.308116,51.308116,220.75
835,522.287196,53.407788,89.407788,53.407788,224.66
836,520.364373,54.210587,90.210587,54.210587,223.15
837,502.104916,53.407675,89.407675,53.407675,197.83
838,501.129601,51.307157,87.307157,51.307157,193.86
839,500.878974,48.644846,84.644846,48.644846,192.5
840,502.99951,46.173073,82.173073,46.173073,200.53
841,500.649722,44.425261,80.425261,44.425261,191.02
842,500.484234,43.408206,79.408206,43.408206,189.73
843,500.890915,42.717109,78.717109,42.717109,192.57
844,501.743222,42.765062,78.765062,42.765062,196.53
845,501.190313,43.922694,79.922694,43.922694,194.16
846,503.351138,46.316699,82.316699,46.316699,201.45
